email,prediction
abae2fd4d9,0.14
2f127eb736,0.05
27192c0497,0.05
3e4306a341,0.168
504044a20f,0.13
e6fe7112e1,0.156
5729dc999f,0.09
7c58019f0f,0.11
1fc66a933d,0.11
01ea6f043f,0.14
9621c3d8bc,0.26
16155c22cf,0.06
c7ad0ae567,0.1
94ef0a1d28,0.325
84b59b4884,0.11
078c62aa59,0.249
7337ed6aca,0.19
47b36619a4,0.1
3c7e75491e,0.13
77c71f1bc9,0.17
1526ec47c7,0.12
53207d5b3a,0.1
5d18a2bf06,0.069
e462bae38f,0.369
a1f86a1675,0.1
173cf60b92,0.09
0231f08d12,0.15
dc9d88c289,0.17
d2b4c72204,0.118
1e24b7f5fb,0.17
ec9bd7dc59,0.088
577798ec48,0.37
581c6f9c8f,0.25
99de7afa1e,0.08
6b4e27f590,0.1
b25b4ad7f1,0.2
cd85d32846,0.22
e5c92bf1c3,0.22
f6a6c2def0,0.01
b5f49fb788,0.11
4b52fcfba4,0.239
46979d3773,0.2
126524fb5b,0.105
ebbe666433,0.06
3de10a95bc,0.27
cda90cfa23,0.064
12044feae8,0.0
673946053f,0.12
bb90a3fa60,0.15
07008c31cf,0.177
9f0d04f377,0.15
7567b1248a,0.17
e9af5bc232,0.16
f0143450a6,0.333
ccb497acf5,0.25
9d2395d9e9,0.15
05977d8dc1,0.11
aefe5576bc,0.1
6081a0d24f,0.16
b2c0c42115,0.23
8280ec035a,0.199
6bacb1ccf2,0.298
fcc23a6ffc,0.17
491fa6620b,0.469
db838f731f,0.14
373c53f38b,0.11
7451e1aaeb,0.237
c1369d2994,0.09
fa49109c40,0.12
8492549fd5,0.15
2cee773f04,0.12
ba99cb3525,0.1
4cc4522b63,0.18
f2aa112cba,0.14
3b7e390ab2,0.15
cb74fbf8b9,0.09
cae4a23525,0.06
a2e42e085f,0.049
27454f7a75,0.16
243e704587,0.299
c8a76fad47,0.05
0dcf54bbd3,0.16
f84a22b0f7,0.12
99226f7360,0.09
7eeea3da55,0.09
ed4707d4cf,0.259
b8ab1db930,0.12
adcf8005e9,0.19
9267a03517,0.11
99b63663e0,0.19
fed12da76a,0.11
df60d68d71,0.2
d2d5b59105,0.15
26f85389b5,0.408
f4970c3833,0.217
a4851d8d50,0.18
2f8297f51b,0.07
908aa21d48,0.11
443356d6ad,0.33
2d6c190f57,0.06
697b0d3a6a,0.318
e4f2ce15cc,0.22
5193d6e49d,0.31
6d22df1937,0.14
0d84e5b741,0.19
92b9d3e8b6,0.18
4b1d80476c,0.45
a9adab21b8,0.08
3ba8d915bb,0.168
5768919747,0.22
300375b20a,0.11
3e01e0c3e0,0.22
63e6fc69c2,0.14
bb04105d3e,0.12
3a7ff7e680,0.08
e0ed83ca18,0.44
9797e464d8,0.08
2f11d2332d,0.15
9edac5956a,0.357
c02309bf54,0.08
0da45d83be,0.14
fe17680b57,0.3
4e6c918c17,0.01
99b5630fd6,0.193
c1603934a3,0.329
b41e60328e,0.11
5d43f5b99f,0.183
8c3531ac03,0.11
0780603bb2,0.17
a14906b663,0.15
7af938f0ff,0.15
34edfdfa86,0.24
03634af776,0.13
4373fe2247,0.12
af6fee7c4d,0.289
9b78ef813f,0.2
d160d3fbda,0.1
8cbce98eda,0.299
9ba3795c1c,0.183
33b4863227,0.16
226fb31ea6,0.1
0935b66e5b,0.14
54ead75e35,0.01
c448f72dc7,0.18
1c0aa870ec,0.04
679549448a,0.14
71db2300f7,0.21
4d79a31efb,0.09
d449199ba3,0.08
c42547365b,0.18
b1f7a2cf81,0.32
8a4d1ebaac,0.12
4f157ed5fd,0.11
5957cc48a2,0.12
38b378d41b,0.1
f05ae7be96,0.15
fbb8bd4e01,0.25
30ee405514,0.181
a685714e90,0.132
c548707674,0.06
af4324def0,0.05
197f63453d,0.08
c38ae1069a,0.239
1c45713dce,0.08
81ef740bb5,0.24
a10ad3d041,0.08
7d00c2bbdc,0.371
ff95516fd9,0.18
b3f80df366,0.24
c174893289,0.21
69912fcbdd,0.23
a3c6e426a6,0.24
0095319148,0.13
a73114d216,0.14
2eedb8f227,0.11
e73cd29617,0.07
59bc9ccc03,0.1
f831ad6dac,0.12
6153ba77b6,0.464
d38df7a7a5,0.06
cb947ed098,0.386
b64bc4d7cb,0.11
ff434ced0e,0.15
29810d25f8,0.216
5e725b3da4,0.119
06d307680e,0.219
e7af67deb0,0.07
8dee4048ed,0.16
c2fec38adc,0.07
629857f8ed,0.24
4bfc4f8081,0.13
7c62e7fc3c,0.695
caf80b630d,0.19
8fae04778c,0.11
3efceb47c5,0.371
e1cac753a1,0.256
a3df039528,0.07
9078bf92b0,0.17
1571b3148d,0.265
85b3c37406,0.2
d9878e0385,0.27
d75f24a3f1,0.15
64df013db7,0.17
4848d29555,0.13
e7970797c1,0.18
b250b39620,0.1
055d697308,0.289
485b953331,0.37
7d2308b691,0.11
5b84c60532,0.26
f6bd0b1754,0.29
c77166379c,0.25
306047a8d9,0.293
e9a2427001,0.17
50064e94cc,0.2
217c16313f,0.16
49adfe1273,0.07
7143a7baff,0.15
419d225d2d,0.04
c60f642d12,0.16
eee768cf14,0.08
34628e7721,0.14
90600d4b75,0.058
13828d1a30,0.11
94a045e7ea,0.07
7c538c9177,0.2
f989f6ce01,0.129
7e9c85468c,0.21
37a21db028,0.14
399c3de8a4,0.18
02c4e9253e,0.17
39e6ad279f,0.02
d72dcf3cbc,0.13
691699a723,0.08
fd796e85d2,0.1
0a3a48b719,0.12
7151bc9d6d,0.16
b554fbd494,0.257
7a6a279904,0.11
497b8c88b9,0.23
8d25b52b0c,0.371
1d5f7719bb,0.09
244a927f4a,0.12
5c21fda02a,0.13
3149cffa34,0.05
83bac8c92c,0.334
da2e54ba8a,0.2
a5db540825,0.188
daca6b1350,0.31
eb800d609b,0.15
41cfdbbaca,0.19
3dcee15484,0.234
86bb8b502a,0.18
f0c3d7dbc6,0.05
9975a91a0b,0.373
f171f437bd,0.338
64344934b9,0.16
f0bb1f9704,0.12
7239bd9efa,0.12
870fa16ecb,0.13
1c0e73447f,0.2
88285cce33,0.13
0e9519da25,0.07
ac87d0e87e,0.05
472fb0102e,0.02
83d52128b8,0.11
cbb80daa2b,0.14
6a100790d3,0.249
8ca49fe793,0.317
7b21361a47,0.24
ae68901bcd,0.13
906f94f71a,0.08
7ef10ce678,0.13
727f258620,0.19
5b0f868e1f,0.04
4961170317,0.453
9746c03d77,0.176
bedd663404,0.4
2b490ef1e3,0.06
960910f64b,0.228
c777c7f1f7,0.18
0653774fde,0.36
eabc3fbd02,0.13
2374c40e32,0.24
9881d9c6c2,0.25
2fb59333dd,0.09
2605f8d9fe,0.27
a68e8e3e07,0.1
4a793b2044,0.19
7668caecdd,0.08
9df2c629ef,0.1
726ad17a8c,0.193
8666ce692e,0.084
93ff5fe180,0.297
b30f75e755,0.12
ea93ceee19,0.19
6f7e8c6d90,0.06
ee75f72bf8,0.1
63c9d26956,0.1
2b536a51f1,0.15
de42a65fdc,0.11
3152e6845f,0.238
3b3a9b2490,0.123
38c3dfeb44,0.21
f83faeb86f,0.1
64f8f47b97,0.07
75c0ad6a23,0.1
362cfd3f3e,0.35
e2ee822e80,0.16
dcf73c834f,0.22
d2e7eff1e7,0.13
c30a4ff810,0.12
4a7b5d70ef,0.17
30f12f93a6,0.449
bfed608eb2,0.23
86d12b205f,0.16
59e8d159c8,0.08
2c02c7c481,0.05
4bc7511797,0.06
7e7e0651da,0.44
ef597fd4ac,0.05
3518c09d7d,0.25
8446cd79e7,0.15
f8abb5d199,0.22
faa4e5c6d6,0.18
4be2c432b8,0.31
0fc0210fb2,0.05
c6ea65353b,0.22
3215d2c494,0.11
c215591f1a,0.08
da5161443b,0.09
2f2f0693af,0.431
f60800a41d,0.05
502a413637,0.3
f2a86d8073,0.02
8541a09ed9,0.05
b2e82ed466,0.15
89d78582c9,0.27
ce12e11885,0.14
fe8d030024,0.413
b9379a1199,0.102
a87ee0f8d0,0.01
d6fa25a764,0.09
cacf8daa27,0.05
fea2161522,0.05
9eab7d3a51,0.139
cab0791edc,0.14
25062cc797,0.179
bfefd665f8,0.219
5ee9c76197,0.11
b8654f4f53,0.15
9e7ab96a68,0.608
a1383c7991,0.328
5b04e67f47,0.189
138e4f18fe,0.14
bea65236a4,0.17
b61cbaa3a8,0.214
2f2653b1bf,0.26
2424f03faf,0.15
2b95ca8042,0.18
3045cf1f39,0.389
fc14ac038e,0.074
f7b8dc773f,0.11
fdcc41f22d,0.04
828c180b65,0.02
7ae914dba9,0.178
5a77134ee2,0.17
e1b3caecc6,0.17
5799b5cf1d,0.15
45f8efb467,0.07
c4aaccd69c,0.267
5272822730,0.14
91ca21cbc7,0.498
98bec34fb8,0.25
5d0c3badd8,0.1
c2d5fe795f,0.179
79e2db2a69,0.06
25b96a5d27,0.335
85273b9e4f,0.18
dbb81354a5,0.15
ba3981271d,0.25
5fef8a6847,0.06
1834d2b57e,0.162
5f2ea7abe5,0.08
69a4204a11,0.13
9edf777d90,0.16
11ea9c620e,0.09
4e38a91bee,0.17
dba71325e0,0.2
0ecb459d88,0.24
8a885b0bd5,0.22
d42e4cbce7,0.5
867ee8ee48,0.07
b2f5f10f05,0.09
5022e7ada5,0.25
9256e3c0a5,0.268
a46469f214,0.07
a461b65cd7,0.11
6e84a77511,0.1
9fc2a75105,0.18
d49d9a5e0a,0.05
9faf8faec6,0.11
4092b9a148,0.1
632589c381,0.19
9dbd1926fa,0.17
b52558c4c0,0.22
3661e951ee,0.419
f348384978,0.12
1fdf6535ef,0.245
b9260018b3,0.09
b933d8be78,0.15
54f3c41912,0.09
8bb98916a9,0.16
073e98ff64,0.381
d2e42555b3,0.1
75148b367a,0.09
26281af89b,0.21
5fa87888f5,0.16
cdefb7286d,0.425
44ecbc8145,0.34
c5d71b062a,0.32
14eb1ba979,0.091
6813b486e1,0.21
49255e3dfe,0.08
5641197407,0.12
f33897ed3c,0.354
5fd43022c1,0.1
ab7482d796,0.09
ac4eee6c4d,0.05
b1da8f3772,0.17
dee94bca21,0.06
6eb3d63845,0.13
a4ab90a733,0.13
043d12e4e0,0.137
8a3b1bf98e,0.02
8cf0e174b4,0.18
a52c02123f,0.22
2f265769a6,0.227
6b0b43943d,0.157
93cd74fb3f,0.16
1815d48dc2,0.22
a55e6adc88,0.356
89782b5aa1,0.06
35ce4b83f2,0.18
8572cd5211,0.1
e36cf8f8fc,0.12
a68a4fa7d5,0.17
26a0d79adc,0.35
78f1b83b60,0.32
b9c2739897,0.19
8af3afe200,0.11
4f760b0912,0.307
3c07c9ae5c,0.05
1da81e9118,0.09
4e06368908,0.519
c8a461f7b8,0.1
15df3bc907,0.148
55489cdc78,0.14
b2d03ecadc,0.126
95b45ae809,0.487
d74e214466,0.1
62396b6ba9,0.2
c01ca991c5,0.09
1e597ed475,0.18
5ddf77c5cf,0.279
cb9239bbf1,0.26
de7cd3cd92,0.13
135564e8d3,0.28
8f5f708c70,0.28
9ed5e9fb8e,0.14
0fd187ebec,0.22
62a2dc2f02,0.37
6b45ec04da,0.17
d8ed4df5da,0.04
5b026c8ecc,0.158
e377bbddf3,0.55
8c684156d9,0.15
39a0749498,0.06
12de7261da,0.328
87d60a7b34,0.14
226e9a4096,0.19
bf2d23a105,0.08
af675f577f,0.2
74eda9d5db,0.072
a08f05713f,0.12
6202425b4c,0.16
adaa0fd2d9,0.407
90666e61e4,0.15
b66b08ba3b,0.14
8de0881606,0.88
5113771562,0.137
a6399d945a,0.12
dbd335c57a,0.05
afb4a6d9cb,0.16
7dcca9e7cf,0.09
e0d127d298,0.07
ad86d59d73,0.12
62c7488cd0,0.15
4ce2e3d001,0.11
afbf1bddf8,0.13
0b38667bd5,0.1
0a564234c6,0.189
409fda0194,0.24
280003ced1,0.25
7593406bc1,0.11
ce474def5f,0.09
ce0a394be1,0.21
5cfb5161bd,0.1
53220e209f,0.21
b79653adfa,0.12
94b23cb384,0.05
b9c7b1ead4,0.252
b4c61a6676,0.22
5d5c5d246c,0.338
a7199364db,0.06
20aa6f61cb,0.13
24e1de0324,0.248
3d7102133a,0.14
1a7074e06d,0.32
43ddd6dea1,0.08
13c49e27d4,0.243
d5d8af8f50,0.158
3d5d31fc36,0.26
75f26dca23,0.21
1c10b944be,0.13
bff887838e,0.12
a559607f32,0.31
14f137199c,0.2
358f019007,0.14
02c96802db,0.28
f5b10149eb,0.08
36cbb3c1b3,0.297
01ed05bff8,0.11
8d86f6b2a5,0.11
ac5fb00e19,0.253
cad4df7b14,0.12
58b59eeb7f,0.438
f8f190671c,0.17
fa950b190c,0.134
f0a3312908,0.341
c68bd7b5dc,0.02
eea9277976,0.08
e5079c6e5b,0.21
1078a498ee,0.06
3ad101db71,0.3
06646145e0,0.27
8c4946f91a,0.07
bad842bcae,0.34
de1f091dda,0.178
3f29a5caa1,0.389
f9888a3abc,0.18
91b0bd0a6c,0.13
20b58ebaca,0.06
a601a15d9e,0.17
f72400b0ef,0.08
bb4e62bd98,0.04
0336f65c67,0.367
d0330b70cc,0.602
5eac6a02ec,0.22
8ea91075c4,0.12
13921ebf4b,0.11
27a4e14be3,0.05
4b6bd1cd14,0.15
26fd34b0b0,0.16
3480001f9e,0.073
6e0b1307a6,0.186
ea0eb34889,0.18
5f7e5656c7,0.199
ff6a0e74b0,0.26
8c92e60f63,0.23
f1e4c647f7,0.122
e771b03830,0.177
76549067f9,0.15
b55429751a,0.278
b50042e786,0.07
55861cd0b5,0.07
2bea6ced5e,0.16
ce251ad722,0.17
56699e30da,0.07
4eec3c6609,0.03
15b9d19285,0.14
cd54a42525,0.12
5109ae9d0a,0.229
2c7c2d4ac4,0.18
31f3ca1983,0.17
0568323012,0.06
9bdb4969ac,0.17
f927ed60fa,0.548
e28722e41e,0.148
fc74926080,0.19
cc6db62bca,0.299
5ecf7b9afa,0.3
03cfd4b726,0.332
20006b1114,0.239
0e35a6a29b,0.177
d9860b41c8,0.25
a8216dc68c,0.18
eefff81417,0.09
593021696d,0.17
800d2d85e4,0.327
eaf429d093,0.32
89bcf4acce,0.287
4170b4ea1c,0.168
ad9d28f902,0.18
94b9f90259,0.13
30c51657ac,0.21
629b136754,0.15
773ea60334,0.23
8e88157247,0.04
438731523d,0.06
31074601b1,0.15
cc3519a449,0.18
cb37b916da,0.05
07bb319681,0.292
0b6a3ca850,0.278
cdd2f8cf25,0.12
4a0872557e,0.187
2e6d509545,0.209
295c617c62,0.05
b6b5173312,0.26
a31df819ab,0.32
75685aff38,0.33
de0c0121e8,0.12
c65758601e,0.17
3e81344cb2,0.13
69e154bb25,0.05
2eaf3bba96,0.08
e878743011,0.25
1e1cf3b0d1,0.05
bd3f7bee8e,0.03
d05fec2d75,0.248
494f0da291,0.03
f3e805dbd3,0.04
af79d6c676,0.277
cf10606d85,0.268
66bc9d2636,0.08
23b0c4c72c,0.09
9e081db2e8,0.17
32bfe93aff,0.17
e96db4b47e,0.18
ecb5d1574a,0.212
703f856cd2,0.305
59de59feac,0.236
4c7e43c3d1,0.01
77c624084c,0.21
39b09e3325,0.166
acfd66180b,0.08
48d1dc821c,0.08
c3ded05fa8,0.04
a563985737,0.7
c986805efc,0.12
c7769b872a,0.182
8b264a4801,0.14
f7fa7a1ec7,0.3
71bb33ec10,0.03
59c4edfe3d,0.1
ed7d755114,0.16
b341fc8316,0.17
2061a3425d,0.18
ef7b394c21,0.08
c73c92cd92,0.279
84586af85c,0.01
a5f21c0173,0.12
00e365e546,0.16
1c34839c0d,0.23
920669304f,0.15
383444beac,0.16
bc6f1b5605,0.07
35f4993406,0.11
db3ef546da,0.14
3abf5a4cd7,0.21
df476ff8e9,0.43
67ac0e79f8,0.19
5563a7d2b7,0.18
448cde7302,0.15
2f1ef40018,0.18
7aecccc975,0.05
bfebecac73,0.12
2c21ba7046,0.124
d2470ac35f,0.13
ad549c1014,0.13
ef6b27f1ff,0.05
2c943a3e59,0.07
aa656fdd64,0.42
77fab72b66,0.342
7d067bf96f,0.259
7c384953d5,0.08
b3584b7044,0.489
76ef63cf33,0.25
d86d2efa35,0.063
7fda9efdc5,0.17
fcd38e500b,0.259
8f5217d6b1,0.234
9411449eb2,0.05
eab79ddbcf,0.077
6bc3fe6707,0.088
404eb3ee96,0.19
ebddf394d7,0.161
ff1ee29c0c,0.05
6d263bd504,0.06
cb279e0258,0.06
8b3d84b8b3,0.05
425e222cb7,0.06
1ce913f473,0.2
073802adc1,0.08
d6a8f9ce23,0.18
ddf33a836b,0.17
33a29d3478,0.08
51b587a3f2,0.09
2b4e2b9e8d,0.1
2c20c1e235,0.23
18ee2fbbea,0.01
be0d33ea3c,0.15
4f091d2c40,0.17
e1282f7ce0,0.282
e569584732,0.1
a4ff21331a,0.07
f53432907c,0.25
43ce78b974,0.15
624018ac08,0.16
dcdfaceb62,0.45
c44222af58,0.05
836807d339,0.237
30e9dd1e52,0.04
8382e9582f,0.16
6ddbe5d35a,0.15
2c3a79433d,0.18
15dcec2988,0.13
8bb1dbfe9c,0.29
648f26b8a0,0.3
48fa553632,0.316
82c75356f8,0.16
50d1c332f2,0.33
1a96adce8c,0.21
c1ed6b3c6b,0.315
e53bb83502,0.16
666f7d77ef,0.23
b3e52b5111,0.16
777c2f22a0,0.22
004e25a826,0.08
e2760d6b11,0.112
082ba83a06,0.1
992a529d0b,0.16
27286a4279,0.19
bca4f31154,0.05
07f398af8b,0.09
dc60b8982a,0.2
de49c58d94,0.14
941d8c8318,0.089
1017267c34,0.07
4bcb8f52b8,0.03
0080f8ca21,0.172
b5ff67102d,0.189
ea3500f4ad,0.219
7994f4bef3,0.14
73d0c43ed1,0.522
a554f4b846,0.358
76abf558fc,0.08
20a3c1d4f9,0.01
113128b6cb,0.151
8d88140f7a,0.3
09a5e8c9fe,0.367
3cbcc79579,0.224
59803552c0,0.01
74b630b170,0.131
dace6d4378,0.21
b3ed90c5e3,0.24
c8916b3cf7,0.14
afaa120590,0.22
d460362367,0.22
2b712633d7,0.25
753aee306d,0.26
c2e0cc3b86,0.25
93ceaabbba,0.19
f5bec8cfc4,0.08
b5e034e1bf,0.19
175584ea56,0.16
bc38d9d9cf,0.1
4147d4e860,0.119
493fd05f70,0.365
e00a1cf903,0.229
0aec6ab2a0,0.14
a196eb130f,0.11
85c5fe4f75,0.16
047e74f53a,0.359
11caf4030d,0.13
bf73e2138c,0.17
fbfd211432,0.218
878863f8db,0.27
c973d2d09f,0.08
bf35472850,0.27
deb265ddea,0.04
eb97c0ed0e,0.627
c860906372,0.279
841f8420b8,0.19
c66d50da96,0.15
9de68e21c9,0.13
0daef5dc0f,0.349
0b17a638cf,0.15
2c108eb980,0.13
b6a4b197b6,0.1
513b63ce67,0.238
c65b61807c,0.315
037c966686,0.23
12c67e8043,0.415
0359249171,0.11
eb27e2efac,0.16
27897c8331,0.05
8d025fec41,0.06
f6acbd10ac,0.365
4c8bc1059f,0.2
69b289c8f5,0.24
d8db8f23e8,0.07
5bf4aa2448,0.22
53079ce2b7,0.137
12aaadf0a9,0.03
7f04213f9e,0.07
103259a3e8,0.21
aab2886234,0.249
63561b9292,0.05
70184b3e7c,0.215
bee015ae56,0.14
1faea4f764,0.12
21ae5f3666,0.229
532691be10,0.1
3dc0cc77f1,0.13
dacfcd8f8d,0.18
873f3c9b27,0.18
56974577d3,0.13
d20cc4fb9e,0.327
6fcb3d348f,0.06
8f34afacc1,0.202
0061909cf4,0.17
34ba8a110e,0.13
e0e90d52e8,0.1
89cc795173,0.353
8c1dfc2fea,0.471
9b6c7ca0bc,0.11
99ae4b221a,0.17
cfc84b5ed3,0.287
dc9387388a,0.12
2f4c4992e9,0.169
2bfdbba319,0.22
1c0ac3a1e6,0.26
9dea62fbb6,0.08
21fed57460,0.03
13c74af231,0.206
9f176018cd,0.065
24d7a6c296,0.14
b5f0b17aa4,0.07
380545c3c8,0.09
724513fc63,0.08
2a584618f2,0.272
4b4deeed92,0.07
c05f3e8632,0.19
923518ae11,0.1
7d19f36d65,0.25
9734fdde67,0.22
4c5040b641,0.1
a766b5a302,0.12
7565e391ed,0.03
4e74321380,0.21
b7504972a9,0.188
b4eebf06a6,0.069
41110f97aa,0.274
fe417485dd,0.32
4465a61ebb,0.19
e794fd7c93,0.16
a17ee23895,0.05
abfb1d313a,0.249
80e2061319,0.19
6eb67606af,0.254
a2553f64f3,0.31
ff3e32b207,0.288
89042d1b6c,0.14
a13ecd6f5c,0.28
a83fcaef8d,0.14
2200ba9bde,0.038
d036fe344d,0.06
cf48f6608c,0.06
5f6ba6b83b,0.497
c1e610f0e4,0.41
54ccbd7b4a,0.18
d23bc8636b,0.26
7d4b65e205,0.26
0e6084ff63,0.23
21ecff1c0b,0.17
5c72398c5a,0.115
e60b0910be,0.09
93aa61c748,0.17
49e5e39dd9,0.16
eb68500fd7,0.13
ad64cdaeba,0.419
ff2ad93264,0.2
ef74ca22b6,0.13
3c5109911e,0.07
0ba52fa486,0.28
5f0faea0e4,0.06
43f186444f,0.3
bb59b16bd6,0.17
55f12b5fbb,0.18
3107fdd6a5,0.11
fa641c203d,0.05
32487d62a8,0.15
a7cb473f70,0.076
b51328afa1,0.05
4485378c2a,0.388
42b6911fc3,0.109
5001038dd9,0.13
bca781ab81,0.048
e961d8cffb,0.188
eaeb7bee8a,0.09
5974d8d22b,0.238
6daa548a97,0.18
9c292ee818,0.148
1f3df47544,0.15
e44eae21cb,0.03
b854aa9801,0.06
20657fa52e,0.11
697a724ba4,0.06
a4e94a132b,0.16
2d65903744,0.2
d8d7ffe775,0.11
1a49aa861b,0.22
da763459e3,0.1
1d8b130c1e,0.129
280ad2d954,0.139
656eab6190,0.05
d27190903f,0.431
ba92c0d9f5,0.05
085051f34d,0.12
2ea27401d2,0.24
10efd3d1c8,0.22
728fd956f9,0.16
c45ed3b1a8,0.07
334ec72858,0.33
e6969f6010,0.08
5c12873c3d,0.16
d943a505e5,0.21
0cf7ad993f,0.482
a86353646f,0.13
234754b017,0.16
00ec6be7bc,0.16
15affc4368,0.28
cb6a1f6a2f,0.28
dd8afe2b1b,0.22
a6598e73af,0.16
be853f4153,0.198
633576dd2d,0.12
3b75182d73,0.25
05fc60bb8c,0.21
98335e0492,0.088
e398d7cc64,0.364
1819b6ed9a,0.2
08e2d751f6,0.243
36ade86e9f,0.122
11b85e8909,0.36
8764f06348,0.289
4ae5c22617,0.23
26db8d5a22,0.146
d9a87961f9,0.14
0b294b96a0,0.13
4390a2af7c,0.14
af770e1a31,0.14
6ed401a4f8,0.19
9dd6c008ad,0.08
920cb0bd4d,0.269
06e568c125,0.21
5f720f1536,0.157
9ad86e0f41,0.151
01aab01d6e,0.14
1c080e9503,0.08
45dbcec5ea,0.269
890acfce57,0.23
70e19d113e,0.369
4a95f5ea74,0.452
6e9b162247,0.28
88e9ea0fbd,0.13
41f5e18c5e,0.178
a74710a500,0.21
b460447019,0.13
92fa2bfb15,0.19
5e1df32ffa,0.14
ebbbad4756,0.16
c432056cec,0.13
979bba3bf7,0.08
9a3606e2c2,0.09
66c8104fd0,0.13
b98ea0107a,0.288
1f41a71df2,0.19
72085f7f06,0.19
2000cdcead,0.308
5edea05d70,0.17
3cd0570b53,0.23
2d133bb6f9,0.1
d20cf58a48,0.2
f6a59f680e,0.2
1d6f3f2d47,0.133
9ec6b5d9b5,0.06
95d74e35a3,0.2
aabe7fc3be,0.17
b3ef32e471,0.15
c13bf2cd45,0.388
2ce3cc9ce6,0.06
8b86f0e5a3,0.12
6b32ed0056,0.238
a67edbafd3,0.19
1b716c69c3,0.07
2ed9096fa1,0.218
7614c7eca4,0.1
cf2f0de929,0.14
61f0389b6f,0.3
d1b2d2987e,0.14
01acc6aeee,0.15
6d51b7cf9b,0.065
f5cc00d6a8,0.149
d37ed86294,0.39
e63648a65c,0.14
a9605c2b40,0.18
fdb2e97781,0.05
5c464273f3,0.2
c495ff700a,0.314
089d2d4364,0.12
f0f1340a06,0.1
07f669370b,0.21
7e2357a09a,0.09
470fb845e1,0.37
2121eb22c4,0.07
68e73ada62,0.206
a5317a8e99,0.14
93b19cf5d5,0.03
3cdb232e25,0.26
d5a235a953,0.09
5d711ad064,0.138
1cfd693f54,0.12
40c7d273eb,0.11
df8da456c9,0.03
c0e612fb73,0.15
81634e7fa0,0.191
446da2d973,0.12
a6e5c82e3d,0.19
4bea808e42,0.07
9e0a7b12ba,0.328
810e250e6f,0.27
c819755a0f,0.47
9c36ccfbf5,0.133
cc7cc9c07f,0.309
23e8bb7395,0.309
88c51c491a,0.14
ef84798b18,0.3
85746a0e6f,0.24
b0e38bc9db,0.17
a7de788d0a,0.12
f8f0cf426c,0.23
e853093034,0.32
133fa4117e,0.17
483407c920,0.15
6ea590b7c3,0.14
91f16f91c0,0.151
b524059628,0.228
47a615932f,0.07
e0f13956b2,0.16
83176b9c22,0.345
024173813d,0.238
699d1c2d72,0.13
be0d548be2,0.15
9c4101b8a7,0.22
51af623d95,0.19
40019d579b,0.2
05d0139cd2,0.0
786d8f5c9f,0.056
e8bb942d5b,0.09
d9ecff6047,0.14
3d99d91985,0.08
cb8747e358,0.13
6897b2edac,0.07
546b1dc726,0.17
5d0859635a,0.242
9850d3a997,0.19
2a219d4642,0.09
94777b3300,0.07
9db9993cd5,0.16
3d9bc13b08,0.1
f8b8c3c6ab,0.08
3929669872,0.11
bff0b3c3c4,0.1
74eae5572b,0.26
09c6a7d7bb,0.06
d9cdf98d8f,0.26
f7e3b9ec31,0.08
5d8aca120f,0.27
06b5bdcb6e,0.293
a6e9867e65,0.194
4e4bf361a7,0.05
6ff041779f,0.259
d66026aa5d,0.68
1aec354e53,0.228
df7fa3491c,0.15
1421b0a909,0.09
55e9cd3733,0.444
ea8fde50ec,0.17
b977e2e293,0.4
833602ed25,0.178
677d341e4e,0.239
67b41288db,0.32
4b00730b83,0.14
6952bddbe5,0.17
ddfcd4b2b5,0.417
e30395bc69,0.46
805f20584b,0.15
4bccd14409,0.247
c9864e1c50,0.26
aaf4e38638,0.08
9478868007,0.356
6e8453323c,0.18
9844475186,0.06
cb9254b511,0.1
ed528a2b5c,0.05
62f18206eb,0.2
e3ae191a8e,0.109
1b7fc0b371,0.43
5da0241259,0.141
903162c04c,0.1
c887157e49,0.07
3bbcf58d3e,0.18
21cc1157cb,0.341
190898a15c,0.13
ed387a7ebd,0.03
2ca5e2bd43,0.113
b635adc9f6,0.12
c29d0e4998,0.07
edc6dfc1c4,0.14
5a0191b08f,0.16
112f5f4c42,0.11
653db2e405,0.22
7a1a86b76b,0.07
1a7fa5f9c4,0.32
2d0704a9a4,0.31
821d4bffe9,0.279
b0dd284205,0.09
c7b5575bcb,0.17
155f1c1bd1,0.539
7e3c31c503,0.07
027eb518eb,0.13
7e21fb55e7,0.198
5627a419c3,0.16
967d733c43,0.21
d10bab4968,0.14
87b1b8d01d,0.06
cdae3ac0b5,0.26
d60b54912d,0.313
5887259098,0.12
c991f650f9,0.11
73dcdd29c8,0.197
8184cb2dea,0.1
d071f26acd,0.286
5c7f8c8244,0.17
e807f9902b,0.171
455b2a546c,0.1
55147e97fe,0.12
a54174308c,0.28
834b48bbcc,0.11
a0fcab60d5,0.34
3bf3a8568f,0.06
870ab0ff9c,0.1
c17c70ade5,0.05
a7dc3021f1,0.07
9f00ce0066,0.15
e709ff4bb1,0.12
fd5e241f24,0.13
02476b5c85,0.32
66dd656a46,0.11
f107da1438,0.21
afc6c95b90,0.18
227452aa88,0.16
5014bc9d07,0.363
66e6cef74c,0.19
05c302b1bd,0.218
f831cbc543,0.12
d204e68e21,0.28
6cf3bd08d5,0.16
2a7c203b30,0.17
b5d16b01f9,0.08
52f2e94d52,0.247
c35120e379,0.22
d4e18958a1,0.08
84acb2edb2,0.26
370839078d,0.12
15d12a9863,0.361
7aef0f1532,0.09
ab45efb2eb,0.438
